mobility,week_,week_f,religiosity_c,age_c,black_c,unemployment_c,density_c,mobility_lag_1_c,SAH_days.y,republican_governor,state
4.088358208955224,2020-02-24,02/24,2.1004617017268004,0.49791666666666856,0.15696013274534054,-0.795833333333333,-108.42213814583334,1.2181063661913718,0,1,Alabama
3.58,2020-02-24,02/24,-0.18969952399100487,-1.0020833333333314,-0.06492841733237306,1.1041666666666665,-143.31822814583336,-1.1773844629293961,0,1,Arizona
3.9793333333333334,2020-02-24,02/24,1.3841457010495044,-0.5020833333333314,0.045264442655427534,0.10416666666666696,-146.99891814583333,0.7802765546349006,0,1,Arkansas
3.6340689655172413,2020-02-24,02/24,-0.6312716750302283,-2.102083333333333,-0.050941859080305955,0.4041666666666668,46.81217185416665,-0.9251221966312326,0,0,California
3.506984375,2020-02-24,02/24,-0.6457904466837162,-1.8020833333333286,-0.06766159348925155,-0.9958333333333331,-151.10414814583334,-1.434807510445985,0,0,Colorado
3.932875,2020-02-24,02/24,-1.0174674394875816,2.397916666666667,-0.003256129259642457,0.20416666666666705,535.0961718541666,0.5056469783371872,0,0,Connecticut
3.964,2020-02-24,02/24,-0.4806759258807145,1.7979166666666728,0.11218492080206455,0.4041666666666668,282.88597185416666,0.6640413970921009,0,0,Delaware
3.9594179104477614,2020-02-24,02/24,-0.002005235000865864,3.4979166666666686,0.05213213572927056,-0.4958333333333331,179.47217185416667,0.6331865787582238,0,1,Florida
4.115452830188679,2020-02-24,02/24,1.0330130077336142,-1.90208333333333,0.20570045118582053,-0.29583333333333295,-26.05512814583335,1.3344857766103824,0,1,Georgia
3.5603636363636366,2020-02-24,02/24,-0.273937410053075,-2.3020833333333286,-0.10203663892208255,-0.5958333333333332,-184.05125814583334,-1.2584406125465952,0,1,Idaho
3.9550392156862744,2020-02-24,02/24,-0.3113082421712841,-0.5020833333333314,0.03339929291286456,0.20416666666666705,26.486171854166656,0.6563626395685608,0,1,Illinois
3.9804021739130433,2020-02-24,02/24,-0.002786459151207725,-0.8020833333333286,-0.015541380130143348,-0.29583333333333295,-19.206028145833358,0.8133884519495111,0,1,Indiana
3.894858585858586,2020-02-24,02/24,-0.08245032633408095,-0.3020833333333286,-0.07378421386875086,-0.795833333333333,-148.38995814583336,0.3708656000555155,0,1,Iowa
3.709361904761905,2020-02-24,02/24,0.021307393321853295,-1.90208333333333,-0.05049612263627436,-0.29583333333333295,-168.89627814583335,-0.44226463980174313,0,1,Kansas
4.025225,2020-02-24,02/24,0.9644981238209951,0.2979166666666728,-0.029120244818256452,0.8041666666666667,-92.03592814583334,0.9686514866385736,0,1,Kentucky
4.026140625,2020-02-24,02/24,1.3060875345996494,-1.8020833333333286,0.21339256169083154,1.4041666666666672,-96.52932814583335,1.0032822803736303,0,0,Louisiana
3.9354375,2020-02-24,02/24,-1.7340922303993163,6.197916666666671,-0.09545554993634366,-0.5958333333333332,-161.26319814583334,0.6163529329322726,0,1,Maine
3.8232916666666665,2020-02-24,02/24,-0.2904447780939467,0.1979166666666714,0.18897294850817153,0.004166666666666874,413.7427718541667,-0.005071595959655931,0,1,Maryland
3.765785714285714,2020-02-24,02/24,-1.8635993464230538,0.9979166666666686,-0.03412137839153165,-0.6958333333333333,671.0525718541667,-0.2608517865759605,0,1,Massachusetts
3.851566265060241,2020-02-24,02/24,-0.23019421926020478,1.2979166666666728,0.029258081101481537,0.4041666666666668,-28.555428145833332,0.20269989825956375,0,1,Michigan
3.8522528735632187,2020-02-24,02/24,-0.545997447536084,-0.5020833333333314,-0.046963839298059355,-0.1958333333333333,-135.05664814583335,0.1315088049593076,0,0,Minnesota
4.093390243902439,2020-02-24,02/24,2.004362122964306,-1.2020833333333272,0.2678175417587845,2.204166666666667,-140.78043814583333,1.2692337944717476,0,1,Mississippi
3.9593684210526314,2020-02-24,02/24,0.4818206088233847,0.09791666666666998,0.0068737557383245496,-0.1958333333333333,-115.88549814583334,0.6780162460244927,0,1,Missouri
3.182839285714286,2020-02-24,02/24,-0.475049079019363,1.3979166666666671,-0.1044270142850916,-0.09583333333333321,-197.31622714583335,-3.1150887151210673,0,0,Montana
3.764301075268817,2020-02-24,02/24,0.05922572806210643,-2.0020833333333314,-0.061169987823171755,-0.39583333333333304,-179.67774814583333,-0.12141286768806936,0,1,Nebraska
3.6113125,2020-02-24,02/24,-0.6671416518864843,-0.5020833333333314,-0.019533016839696757,0.3041666666666667,-177.84907814583335,-1.0407857647818293,0,1,Nevada
3.943,2020-02-24,02/24,-1.8485311187715099,4.297916666666673,-0.09360236011675506,-0.895833333333333,-54.40662814583334,0.5472938952959503,0,1,New Hampshire
3.8715714285714284,2020-02-24,02/24,-0.33933588777863233,1.3979166666666671,0.025871189663571548,0.004166666666666874,1003.2163718541667,0.21443229912091555,0,0,New Jersey
3.488121212121212,2020-02-24,02/24,0.08331607052607692,-0.90208333333333,-0.08831843803156085,1.204166666666667,-187.22523814583334,-1.6515878850400887,0,1,New Mexico
3.8068548387096777,2020-02-24,02/24,-0.8471833371960289,0.2979166666666728,0.047516891228398556,0.5041666666666669,211.84677185416666,0.03141915107912771,0,0,New York
4.04325,2020-02-24,02/24,0.9023464590466644,0.1979166666666714,0.10575062850971054,0.20416666666666705,4.406471854166654,1.0527191434119996,0,0,North Carolina
3.6046603773584907,2020-02-24,02/24,-0.2203038953695986,-3.3020833333333286,-0.08169130045457206,-1.0958333333333332,-193.57206814583336,-1.049209132943782,0,1,North Dakota
3.963534090909091,2020-02-24,02/24,0.19357940940348278,0.8979166666666671,0.014671322118792546,0.704166666666667,80.44227185416668,0.7196511725057753,0,1,Ohio
3.9771038961038965,2020-02-24,02/24,1.194560740975039,-2.0020833333333314,-0.03537767862282966,-0.09583333333333321,-147.35462814583335,0.712736407728777,0,1,Oklahoma
3.461777777777778,2020-02-24,02/24,-0.7418031888617229,0.7979166666666728,-0.08981467951276635,0.20416666666666705,-161.94793814583335,-1.820756037234206,0,0,Oregon
3.8849253731343287,2020-02-24,02/24,-0.27777692281027416,2.297916666666673,0.0024019270273305526,1.0041666666666669,81.40607185416667,0.32961278904401614,0,0,Pennsylvania
3.8468000000000004,2020-02-24,02/24,-0.5599248783461367,1.4979166666666686,-0.04332801950983796,0.004166666666666874,817.4963718541667,0.11049213302258122,0,0,Rhode Island
4.079630434782609,2020-02-24,02/24,1.3356283527739945,0.7979166666666728,0.16138275605556057,-1.1958333333333333,-39.62682814583334,1.1852436352815994,0,1,South Carolina
3.593848484848485,2020-02-24,02/24,0.22239540858383963,-1.6020833333333329,-0.09008036729279706,-0.29583333333333295,-193.07289814583334,-0.9959996404273521,0,1,South Dakota
4.052515789473684,2020-02-24,02/24,1.7517094379085678,0.2979166666666728,0.05914440893189454,-0.1958333333333333,-43.18332814583334,1.0963229813148072,0,1,Tennessee
3.8783228346456693,2020-02-24,02/24,0.8225565195724774,-4.002083333333331,0.011829897619283547,0.004166666666666874,-97.73902814583334,0.24969339308554084,0,1,Texas
3.6003103448275864,2020-02-24,02/24,0.4513688474961512,-7.702083333333331,-0.09709554918488995,-1.1958333333333333,-167.42369814583333,-1.0494693562578887,0,1,Utah
3.923142857142857,2020-02-24,02/24,-1.9584882248646782,4.497916666666669,-0.09597826105221896,-1.1958333333333333,-136.67304814583335,0.5137427889215315,0,1,Vermont
3.8456466165413534,2020-02-24,02/24,0.583838314035802,-0.3020833333333286,0.08287178917118954,-0.895833333333333,8.630771854166653,0.13466928318463467,0,0,Virginia
3.545948717948718,2020-02-24,02/24,-0.7915013820685638,-0.8020833333333286,-0.07187653008488235,0.8041666666666667,-94.70682814583334,-1.391436614034353,0,0,Washington
3.9033636363636366,2020-02-24,02/24,1.0468704858158093,3.9979166666666686,-0.07238928841774506,1.5041666666666669,-128.39371814583336,0.43661360828074286,0,1,West Virginia
3.888041666666667,2020-02-24,02/24,-0.8097128570925235,0.8979166666666671,-0.04505726463907206,-0.09583333333333321,-97.79482814583335,0.32250455959247437,0,1,Wisconsin
3.430478260869565,2020-02-24,02/24,-0.10461883867823743,-1.1020833333333329,-0.09934995212321113,0.20416666666666705,-198.48079814583335,-1.7618217109948084,0,1,Wyoming
4.079402985074627,2020-03-02,03/02,2.1004617017268004,0.49791666666666856,0.15696013274534054,-0.795833333333333,-108.42213814583334,1.2181063661913718,0,1,Alabama
3.5748666666666664,2020-03-02,03/02,-0.18969952399100487,-1.0020833333333314,-0.06492841733237306,1.1041666666666665,-143.31822814583336,-1.1773844629293961,0,1,Arizona
4.003733333333333,2020-03-02,03/02,1.3841457010495044,-0.5020833333333314,0.045264442655427534,0.10416666666666696,-146.99891814583333,0.7802765546349006,0,1,Arkansas
3.627448275862069,2020-03-02,03/02,-0.6312716750302283,-2.102083333333333,-0.050941859080305955,0.4041666666666668,46.81217185416665,-0.9251221966312326,0,0,California
3.53953125,2020-03-02,03/02,-0.6457904466837162,-1.8020833333333286,-0.06766159348925155,-0.9958333333333331,-151.10414814583334,-1.434807510445985,0,0,Colorado
3.93375,2020-03-02,03/02,-1.0174674394875816,2.397916666666667,-0.003256129259642457,0.20416666666666705,535.0961718541666,0.5056469783371872,0,0,Connecticut
3.969666666666667,2020-03-02,03/02,-0.4806759258807145,1.7979166666666728,0.11218492080206455,0.4041666666666668,282.88597185416666,0.6640413970921009,0,0,Delaware
3.9611492537313433,2020-03-02,03/02,-0.002005235000865864,3.4979166666666686,0.05213213572927056,-0.4958333333333331,179.47217185416667,0.6331865787582238,0,1,Florida
4.101452830188679,2020-03-02,03/02,1.0330130077336142,-1.90208333333333,0.20570045118582053,-0.29583333333333295,-26.05512814583335,1.3344857766103824,0,1,Georgia
3.560295454545454,2020-03-02,03/02,-0.273937410053075,-2.3020833333333286,-0.10203663892208255,-0.5958333333333332,-184.05125814583334,-1.2584406125465952,0,1,Idaho
3.9755784313725493,2020-03-02,03/02,-0.3113082421712841,-0.5020833333333314,0.03339929291286456,0.20416666666666705,26.486171854166656,0.6563626395685608,0,1,Illinois
4.016826086956522,2020-03-02,03/02,-0.002786459151207725,-0.8020833333333286,-0.015541380130143348,-0.29583333333333295,-19.206028145833358,0.8133884519495111,0,1,Indiana
3.9150303030303033,2020-03-02,03/02,-0.08245032633408095,-0.3020833333333286,-0.07378421386875086,-0.795833333333333,-148.38995814583336,0.3708656000555155,0,1,Iowa
3.7570571428571427,2020-03-02,03/02,0.021307393321853295,-1.90208333333333,-0.05049612263627436,-0.29583333333333295,-168.89627814583335,-0.44226463980174313,0,1,Kansas
4.037333333333334,2020-03-02,03/02,0.9644981238209951,0.2979166666666728,-0.029120244818256452,0.8041666666666667,-92.03592814583334,0.9686514866385736,0,1,Kentucky
4.051234375,2020-03-02,03/02,1.3060875345996494,-1.8020833333333286,0.21339256169083154,1.4041666666666672,-96.52932814583335,1.0032822803736303,0,0,Louisiana
3.9785625,2020-03-02,03/02,-1.7340922303993163,6.197916666666671,-0.09545554993634366,-0.5958333333333332,-161.26319814583334,0.6163529329322726,0,1,Maine
3.8274166666666667,2020-03-02,03/02,-0.2904447780939467,0.1979166666666714,0.18897294850817153,0.004166666666666874,413.7427718541667,-0.005071595959655931,0,1,Maryland
3.7768571428571427,2020-03-02,03/02,-1.8635993464230538,0.9979166666666686,-0.03412137839153165,-0.6958333333333333,671.0525718541667,-0.2608517865759605,0,1,Massachusetts
3.887421686746988,2020-03-02,03/02,-0.23019421926020478,1.2979166666666728,0.029258081101481537,0.4041666666666668,-28.555428145833332,0.20269989825956375,0,1,Michigan
3.856206896551724,2020-03-02,03/02,-0.545997447536084,-0.5020833333333314,-0.046963839298059355,-0.1958333333333333,-135.05664814583335,0.1315088049593076,0,0,Minnesota
4.096146341463415,2020-03-02,03/02,2.004362122964306,-1.2020833333333272,0.2678175417587845,2.204166666666667,-140.78043814583333,1.2692337944717476,0,1,Mississippi
3.9804122807017546,2020-03-02,03/02,0.4818206088233847,0.09791666666666998,0.0068737557383245496,-0.1958333333333333,-115.88549814583334,0.6780162460244927,0,1,Missouri
3.1523214285714287,2020-03-02,03/02,-0.475049079019363,1.3979166666666671,-0.1044270142850916,-0.09583333333333321,-197.31622714583335,-3.1150887151210673,0,0,Montana
3.8381397849462364,2020-03-02,03/02,0.05922572806210643,-2.0020833333333314,-0.061169987823171755,-0.39583333333333304,-179.67774814583333,-0.12141286768806936,0,1,Nebraska
3.60125,2020-03-02,03/02,-0.6671416518864843,-0.5020833333333314,-0.019533016839696757,0.3041666666666667,-177.84907814583335,-1.0407857647818293,0,1,Nevada
3.9412,2020-03-02,03/02,-1.8485311187715099,4.297916666666673,-0.09360236011675506,-0.895833333333333,-54.40662814583334,0.5472938952959503,0,1,New Hampshire
3.871904761904762,2020-03-02,03/02,-0.33933588777863233,1.3979166666666671,0.025871189663571548,0.004166666666666874,1003.2163718541667,0.21443229912091555,0,0,New Jersey
3.466,2020-03-02,03/02,0.08331607052607692,-0.90208333333333,-0.08831843803156085,1.204166666666667,-187.22523814583334,-1.6515878850400887,0,1,New Mexico
3.859935483870968,2020-03-02,03/02,-0.8471833371960289,0.2979166666666728,0.047516891228398556,0.5041666666666669,211.84677185416666,0.03141915107912771,0,0,New York
4.05485,2020-03-02,03/02,0.9023464590466644,0.1979166666666714,0.10575062850971054,0.20416666666666705,4.406471854166654,1.0527191434119996,0,0,North Carolina
3.6044716981132074,2020-03-02,03/02,-0.2203038953695986,-3.3020833333333286,-0.08169130045457206,-1.0958333333333332,-193.57206814583336,-1.049209132943782,0,1,North Dakota
3.993977272727273,2020-03-02,03/02,0.19357940940348278,0.8979166666666671,0.014671322118792546,0.704166666666667,80.44227185416668,0.7196511725057753,0,1,Ohio
3.9770779220779224,2020-03-02,03/02,1.194560740975039,-2.0020833333333314,-0.03537767862282966,-0.09583333333333321,-147.35462814583335,0.712736407728777,0,1,Oklahoma
3.4205555555555556,2020-03-02,03/02,-0.7418031888617229,0.7979166666666728,-0.08981467951276635,0.20416666666666705,-161.94793814583335,-1.820756037234206,0,0,Oregon
3.90755223880597,2020-03-02,03/02,-0.27777692281027416,2.297916666666673,0.0024019270273305526,1.0041666666666669,81.40607185416667,0.32961278904401614,0,0,Pennsylvania
3.8528,2020-03-02,03/02,-0.5599248783461367,1.4979166666666686,-0.04332801950983796,0.004166666666666874,817.4963718541667,0.11049213302258122,0,0,Rhode Island
4.074282608695652,2020-03-02,03/02,1.3356283527739945,0.7979166666666728,0.16138275605556057,-1.1958333333333333,-39.62682814583334,1.1852436352815994,0,1,South Carolina
3.638378787878788,2020-03-02,03/02,0.22239540858383963,-1.6020833333333329,-0.09008036729279706,-0.29583333333333295,-193.07289814583334,-0.9959996404273521,0,1,South Dakota
4.0640210526315785,2020-03-02,03/02,1.7517094379085678,0.2979166666666728,0.05914440893189454,-0.1958333333333333,-43.18332814583334,1.0963229813148072,0,1,Tennessee
3.8800826771653547,2020-03-02,03/02,0.8225565195724774,-4.002083333333331,0.011829897619283547,0.004166666666666874,-97.73902814583334,0.24969339308554084,0,1,Texas
3.6088275862068966,2020-03-02,03/02,0.4513688474961512,-7.702083333333331,-0.09709554918488995,-1.1958333333333333,-167.42369814583333,-1.0494693562578887,0,1,Utah
3.947214285714286,2020-03-02,03/02,-1.9584882248646782,4.497916666666669,-0.09597826105221896,-1.1958333333333333,-136.67304814583335,0.5137427889215315,0,1,Vermont
3.864345864661654,2020-03-02,03/02,0.583838314035802,-0.3020833333333286,0.08287178917118954,-0.895833333333333,8.630771854166653,0.13466928318463467,0,0,Virginia
3.5181025641025636,2020-03-02,03/02,-0.7915013820685638,-0.8020833333333286,-0.07187653008488235,0.8041666666666667,-94.70682814583334,-1.391436614034353,0,0,Washington
3.934472727272727,2020-03-02,03/02,1.0468704858158093,3.9979166666666686,-0.07238928841774506,1.5041666666666669,-128.39371814583336,0.43661360828074286,0,1,West Virginia
3.9013055555555556,2020-03-02,03/02,-0.8097128570925235,0.8979166666666671,-0.04505726463907206,-0.09583333333333321,-97.79482814583335,0.32250455959247437,0,1,Wisconsin
3.4779565217391304,2020-03-02,03/02,-0.10461883867823743,-1.1020833333333329,-0.09934995212321113,0.20416666666666705,-198.48079814583335,-1.7618217109948084,0,1,Wyoming
4.088223880597015,2020-03-09,03/09,2.1004617017268004,0.49791666666666856,0.15696013274534054,-0.795833333333333,-108.42213814583334,1.2181063661913718,0,1,Alabama
3.5166666666666666,2020-03-09,03/09,-0.18969952399100487,-1.0020833333333314,-0.06492841733237306,1.1041666666666665,-143.31822814583336,-1.1773844629293961,0,1,Arizona
3.9474666666666667,2020-03-09,03/09,1.3841457010495044,-0.5020833333333314,0.045264442655427534,0.10416666666666696,-146.99891814583333,0.7802765546349006,0,1,Arkansas
3.5348793103448277,2020-03-09,03/09,-0.6312716750302283,-2.102083333333333,-0.050941859080305955,0.4041666666666668,46.81217185416665,-0.9251221966312326,0,0,California
3.450625,2020-03-09,03/09,-0.6457904466837162,-1.8020833333333286,-0.06766159348925155,-0.9958333333333331,-151.10414814583334,-1.434807510445985,0,0,Colorado
3.855625,2020-03-09,03/09,-1.0174674394875816,2.397916666666667,-0.003256129259642457,0.20416666666666705,535.0961718541666,0.5056469783371872,0,0,Connecticut
3.9006666666666665,2020-03-09,03/09,-0.4806759258807145,1.7979166666666728,0.11218492080206455,0.4041666666666668,282.88597185416666,0.6640413970921009,0,0,Delaware
3.955731343283582,2020-03-09,03/09,-0.002005235000865864,3.4979166666666686,0.05213213572927056,-0.4958333333333331,179.47217185416667,0.6331865787582238,0,1,Florida
4.089452830188679,2020-03-09,03/09,1.0330130077336142,-1.90208333333333,0.20570045118582053,-0.29583333333333295,-26.05512814583335,1.3344857766103824,0,1,Georgia
3.5084772727272724,2020-03-09,03/09,-0.273937410053075,-2.3020833333333286,-0.10203663892208255,-0.5958333333333332,-184.05125814583334,-1.2584406125465952,0,1,Idaho
3.9171078431372552,2020-03-09,03/09,-0.3113082421712841,-0.5020833333333314,0.03339929291286456,0.20416666666666705,26.486171854166656,0.6563626395685608,0,1,Illinois
3.9315108695652174,2020-03-09,03/09,-0.002786459151207725,-0.8020833333333286,-0.015541380130143348,-0.29583333333333295,-19.206028145833358,0.8133884519495111,0,1,Indiana
3.8737676767676765,2020-03-09,03/09,-0.08245032633408095,-0.3020833333333286,-0.07378421386875086,-0.795833333333333,-148.38995814583336,0.3708656000555155,0,1,Iowa
3.699247619047619,2020-03-09,03/09,0.021307393321853295,-1.90208333333333,-0.05049612263627436,-0.29583333333333295,-168.89627814583335,-0.44226463980174313,0,1,Kansas
3.950975,2020-03-09,03/09,0.9644981238209951,0.2979166666666728,-0.029120244818256452,0.8041666666666667,-92.03592814583334,0.9686514866385736,0,1,Kentucky
4.038484375,2020-03-09,03/09,1.3060875345996494,-1.8020833333333286,0.21339256169083154,1.4041666666666672,-96.52932814583335,1.0032822803736303,0,0,Louisiana
3.9240625,2020-03-09,03/09,-1.7340922303993163,6.197916666666671,-0.09545554993634366,-0.5958333333333332,-161.26319814583334,0.6163529329322726,0,1,Maine
3.7616666666666667,2020-03-09,03/09,-0.2904447780939467,0.1979166666666714,0.18897294850817153,0.004166666666666874,413.7427718541667,-0.005071595959655931,0,1,Maryland
3.7057857142857142,2020-03-09,03/09,-1.8635993464230538,0.9979166666666686,-0.03412137839153165,-0.6958333333333333,671.0525718541667,-0.2608517865759605,0,1,Massachusetts
3.791301204819277,2020-03-09,03/09,-0.23019421926020478,1.2979166666666728,0.029258081101481537,0.4041666666666668,-28.555428145833332,0.20269989825956375,0,1,Michigan
3.811735632183908,2020-03-09,03/09,-0.545997447536084,-0.5020833333333314,-0.046963839298059355,-0.1958333333333333,-135.05664814583335,0.1315088049593076,0,0,Minnesota
4.074548780487805,2020-03-09,03/09,2.004362122964306,-1.2020833333333272,0.2678175417587845,2.204166666666667,-140.78043814583333,1.2692337944717476,0,1,Mississippi
3.9343421052631578,2020-03-09,03/09,0.4818206088233847,0.09791666666666998,0.0068737557383245496,-0.1958333333333333,-115.88549814583334,0.6780162460244927,0,1,Missouri
3.117142857142857,2020-03-09,03/09,-0.475049079019363,1.3979166666666671,-0.1044270142850916,-0.09583333333333321,-197.31622714583335,-3.1150887151210673,0,0,Montana
3.630021505376344,2020-03-09,03/09,0.05922572806210643,-2.0020833333333314,-0.061169987823171755,-0.39583333333333304,-179.67774814583333,-0.12141286768806936,0,1,Nebraska
3.5675,2020-03-09,03/09,-0.6671416518864843,-0.5020833333333314,-0.019533016839696757,0.3041666666666667,-177.84907814583335,-1.0407857647818293,0,1,Nevada
3.8912999999999998,2020-03-09,03/09,-1.8485311187715099,4.297916666666673,-0.09360236011675506,-0.895833333333333,-54.40662814583334,0.5472938952959503,0,1,New Hampshire
3.7842857142857143,2020-03-09,03/09,-0.33933588777863233,1.3979166666666671,0.025871189663571548,0.004166666666666874,1003.2163718541667,0.21443229912091555,0,0,New Jersey
3.4616666666666664,2020-03-09,03/09,0.08331607052607692,-0.90208333333333,-0.08831843803156085,1.204166666666667,-187.22523814583334,-1.6515878850400887,0,1,New Mexico
3.797177419354839,2020-03-09,03/09,-0.8471833371960289,0.2979166666666728,0.047516891228398556,0.5041666666666669,211.84677185416666,0.03141915107912771,0,0,New York
4.028519999999999,2020-03-09,03/09,0.9023464590466644,0.1979166666666714,0.10575062850971054,0.20416666666666705,4.406471854166654,1.0527191434119996,0,0,North Carolina
